EVENT_TIME_UTC,LOCATION,READERDESC,IDHASH,DEVID,MACHINE
2024-03-27T00:27:29Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-03-27T02:15:56Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,8975c596b238e6e91dc694f5d1b23430,1,322
2024-03-27T02:26:23Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-03-27T05:14:54Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,8975c596b238e6e91dc694f5d1b23430,1,322
2024-03-27T06:04:56Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-03-27T08:25:44Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-03-27T10:25:03Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-03-27T11:41:02Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,8975c596b238e6e91dc694f5d1b23430,6,274
2024-03-27T22:21:52Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,8975c596b238e6e91dc694f5d1b23430,5,274
2024-03-27T22:25:33Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-03-28T00:31:30Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-03-28T02:58:06Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,8975c596b238e6e91dc694f5d1b23430,1,322
2024-03-28T03:00:27Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-03-28T04:52:51Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,8975c596b238e6e91dc694f5d1b23430,1,322
2024-03-28T05:19:45Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-03-28T08:58:24Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-03-28T11:09:47Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,8975c596b238e6e91dc694f5d1b23430,6,274
2024-03-29T10:38:26Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,8975c596b238e6e91dc694f5d1b23430,5,274
2024-03-29T10:41:12Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-03-29T14:00:57Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,8975c596b238e6e91dc694f5d1b23430,1,322
2024-03-29T14:00:57Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,8975c596b238e6e91dc694f5d1b23430,1,322
2024-03-29T14:10:28Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-03-29T16:25:58Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-03-29T20:24:18Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,8975c596b238e6e91dc694f5d1b23430,9,274
2024-03-29T20:36:09Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-03-29T23:36:38Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,8975c596b238e6e91dc694f5d1b23430,6,274
2024-03-30T10:24:26Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,8975c596b238e6e91dc694f5d1b23430,5,274
2024-03-30T10:27:34Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-03-30T13:07:33Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,8975c596b238e6e91dc694f5d1b23430,1,322
2024-03-30T15:41:21Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,8975c596b238e6e91dc694f5d1b23430,1,322
2024-03-30T15:43:13Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-03-30T16:01:44Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,8975c596b238e6e91dc694f5d1b23430,1,322
2024-03-30T16:28:24Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,8975c596b238e6e91dc694f5d1b23430,5,274
2024-03-30T16:30:50Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-03-30T16:38:27Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-03-30T20:04:57Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-03-30T21:42:55Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,8975c596b238e6e91dc694f5d1b23430,6,274
2024-03-30T22:04:29Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,8975c596b238e6e91dc694f5d1b23430,1,322
2024-03-30T22:09:10Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-03-30T23:18:56Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,8975c596b238e6e91dc694f5d1b23430,6,274
2024-03-31T10:37:25Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,8975c596b238e6e91dc694f5d1b23430,5,274
2024-03-31T10:40:19Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-03-31T12:15:10Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-03-31T15:05:11Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,8975c596b238e6e91dc694f5d1b23430,1,322
2024-03-31T15:26:06Z,SEMINOLE PP,SEMINOLE PP 124 WELDING AREA,8975c596b238e6e91dc694f5d1b23430,1,39
2024-03-31T15:26:06Z,SEMINOLE PP,SEMINOLE PP 124 WELDING AREA,8975c596b238e6e91dc694f5d1b23430,1,39
2024-03-31T15:27:24Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-03-31T17:52:32Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-03-31T20:11:27Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-03-31T20:56:30Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-03-31T20:59:36Z,SEMINOLE PP,SEMINOLE PP 124 WELDING AREA,8975c596b238e6e91dc694f5d1b23430,1,39
2024-03-31T21:14:42Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-03-31T22:22:54Z,SEMINOLE PP,SEMINOLE PP 116 LOAD DOC ENTR,8975c596b238e6e91dc694f5d1b23430,1,323
2024-03-31T22:37:39Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,8975c596b238e6e91dc694f5d1b23430,9,274
2024-03-31T23:09:13Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,8975c596b238e6e91dc694f5d1b23430,6,274
2024-03-31T23:09:13Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,8975c596b238e6e91dc694f5d1b23430,6,274
2024-04-01T22:16:47Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,8975c596b238e6e91dc694f5d1b23430,5,274
2024-04-01T22:19:37Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-04-01T23:22:50Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,8975c596b238e6e91dc694f5d1b23430,6,274
2024-04-01T23:24:06Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,8975c596b238e6e91dc694f5d1b23430,9,274
2024-04-01T23:30:57Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,8975c596b238e6e91dc694f5d1b23430,9,274
2024-04-01T23:54:48Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-04-02T01:44:10Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,8975c596b238e6e91dc694f5d1b23430,9,274
2024-04-02T01:44:10Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,8975c596b238e6e91dc694f5d1b23430,9,274
2024-04-02T03:20:43Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-04-02T04:32:49Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-04-02T05:08:20Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,8975c596b238e6e91dc694f5d1b23430,1,322
2024-04-02T05:47:09Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-04-02T07:23:22Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-04-02T10:14:14Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-04-02T22:42:43Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,8975c596b238e6e91dc694f5d1b23430,5,274
2024-04-02T22:46:06Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-04-03T01:08:00Z,SEMINOLE PP,SEMINOLE PP 124 WELDING AREA,8975c596b238e6e91dc694f5d1b23430,1,39
2024-04-03T03:42:54Z,SEMINOLE PP,SEMINOLE PP 124 WELDING AREA,8975c596b238e6e91dc694f5d1b23430,1,39
2024-04-03T05:05:00Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,8975c596b238e6e91dc694f5d1b23430,1,322
2024-04-03T05:09:45Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-04-03T05:50:20Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-04-03T08:15:31Z,SEMINOLE PP,SEMINOLE PP 124 WELDING AREA,8975c596b238e6e91dc694f5d1b23430,1,39
2024-04-03T10:24:31Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-04-03T10:24:31Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-04-03T11:33:49Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,8975c596b238e6e91dc694f5d1b23430,6,274
2024-04-03T22:31:31Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,8975c596b238e6e91dc694f5d1b23430,5,274
2024-04-03T22:34:49Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-04-04T00:06:02Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,8975c596b238e6e91dc694f5d1b23430,1,322
2024-04-04T00:24:00Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-04-04T00:26:29Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-04-04T01:12:36Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-04-04T03:31:14Z,SEMINOLE PP,SEMINOLE PP 123 STORE ROOM,8975c596b238e6e91dc694f5d1b23430,1,34
2024-04-04T03:46:29Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-04-04T05:06:26Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,8975c596b238e6e91dc694f5d1b23430,1,322
2024-04-04T05:35:07Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-04-04T08:32:59Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-04-04T10:51:38Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-04-04T11:12:34Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-04-04T11:21:49Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,8975c596b238e6e91dc694f5d1b23430,6,274
2024-04-08T10:38:46Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,8975c596b238e6e91dc694f5d1b23430,5,274
2024-04-08T10:41:44Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-04-08T11:57:42Z,SEMINOLE PP,SEMINOLE PP 124 WELDING AREA,8975c596b238e6e91dc694f5d1b23430,1,39
2024-04-08T12:46:41Z,SEMINOLE PP,SEMINOLE PP 124 WELDING AREA,8975c596b238e6e91dc694f5d1b23430,1,39
2024-04-08T14:08:11Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-04-08T14:08:12Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-04-08T14:57:25Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-04-08T16:30:32Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-04-08T18:51:16Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,8975c596b238e6e91dc694f5d1b23430,1,322
2024-04-08T19:32:43Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-04-08T20:53:21Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-04-08T22:00:11Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-04-08T23:14:40Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,8975c596b238e6e91dc694f5d1b23430,6,274
2024-04-09T10:44:45Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,8975c596b238e6e91dc694f5d1b23430,5,274
2024-04-09T10:48:03Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,8975c596b238e6e91dc694f5d1b23430,17,182
2024-04-09T14:03:57Z,SEMINOLE PP,SEMINOLE PP 124 WELDING AREA,8975c596b238e6e91dc694f5d1b23430,1,39
2024-04-09T14:05:32Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,8975c596b238e6e91dc694f5d1b23430,3,182
2024-03-03T11:57:42Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,886d3795e56a54aee0c5d50620f4ad44,3,25
2024-03-03T11:57:42Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,886d3795e56a54aee0c5d50620f4ad44,3,25
2024-03-03T12:00:40Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,886d3795e56a54aee0c5d50620f4ad44,5,274
2024-03-03T12:00:41Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,886d3795e56a54aee0c5d50620f4ad44,5,274
2024-03-03T13:48:11Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,886d3795e56a54aee0c5d50620f4ad44,17,182
2024-03-03T13:48:12Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,886d3795e56a54aee0c5d50620f4ad44,17,182
2024-03-03T14:38:34Z,SEMINOLE PP,SEMINOLE PP 121 DATA RM SW DR,886d3795e56a54aee0c5d50620f4ad44,19,182
2024-03-03T14:38:34Z,SEMINOLE PP,SEMINOLE PP 121 DATA RM SW DR,886d3795e56a54aee0c5d50620f4ad44,19,182
2024-03-03T18:45:09Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,886d3795e56a54aee0c5d50620f4ad44,6,274
2024-03-03T18:45:09Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,886d3795e56a54aee0c5d50620f4ad44,6,274
2024-03-03T18:48:22Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,886d3795e56a54aee0c5d50620f4ad44,4,25
2024-03-03T18:48:22Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,886d3795e56a54aee0c5d50620f4ad44,4,25
2024-03-04T11:54:41Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,886d3795e56a54aee0c5d50620f4ad44,3,25
2024-03-04T11:54:42Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,886d3795e56a54aee0c5d50620f4ad44,3,25
2024-03-04T11:57:19Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,886d3795e56a54aee0c5d50620f4ad44,5,274
2024-03-04T11:57:19Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,886d3795e56a54aee0c5d50620f4ad44,5,274
2024-03-04T20:55:12Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,886d3795e56a54aee0c5d50620f4ad44,6,274
2024-03-04T20:55:12Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,886d3795e56a54aee0c5d50620f4ad44,6,274
2024-03-04T20:58:10Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,886d3795e56a54aee0c5d50620f4ad44,4,25
2024-03-04T20:58:10Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,886d3795e56a54aee0c5d50620f4ad44,4,25
2024-03-04T23:38:20Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,886d3795e56a54aee0c5d50620f4ad44,3,25
2024-03-04T23:38:20Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,886d3795e56a54aee0c5d50620f4ad44,3,25
2024-03-04T23:42:31Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,886d3795e56a54aee0c5d50620f4ad44,5,274
2024-03-04T23:42:32Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,886d3795e56a54aee0c5d50620f4ad44,5,274
2024-03-05T00:17:25Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,886d3795e56a54aee0c5d50620f4ad44,6,274
2024-03-05T00:17:25Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,886d3795e56a54aee0c5d50620f4ad44,6,274
2024-03-05T00:19:38Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,886d3795e56a54aee0c5d50620f4ad44,4,25
2024-03-05T00:19:38Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,886d3795e56a54aee0c5d50620f4ad44,4,25
2024-03-05T01:49:05Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,886d3795e56a54aee0c5d50620f4ad44,3,25
2024-03-05T01:49:05Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,886d3795e56a54aee0c5d50620f4ad44,3,25
2024-03-05T01:51:38Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,886d3795e56a54aee0c5d50620f4ad44,5,274
2024-03-05T01:51:38Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,886d3795e56a54aee0c5d50620f4ad44,5,274
2024-03-05T03:31:34Z,SEMINOLE PP,SEMINOLE PP 122 DATA RM NW DR,886d3795e56a54aee0c5d50620f4ad44,20,182
2024-03-05T03:31:35Z,SEMINOLE PP,SEMINOLE PP 122 DATA RM NW DR,886d3795e56a54aee0c5d50620f4ad44,20,182
2024-03-05T03:35:00Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,886d3795e56a54aee0c5d50620f4ad44,3,182
2024-03-05T03:35:00Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,886d3795e56a54aee0c5d50620f4ad44,3,182
2024-03-05T04:15:25Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,886d3795e56a54aee0c5d50620f4ad44,6,274
2024-03-05T04:15:25Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,886d3795e56a54aee0c5d50620f4ad44,6,274
2024-03-05T04:18:06Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,886d3795e56a54aee0c5d50620f4ad44,4,25
2024-03-05T04:18:06Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,886d3795e56a54aee0c5d50620f4ad44,4,25
2024-03-05T11:53:50Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,886d3795e56a54aee0c5d50620f4ad44,3,25
2024-03-05T11:53:51Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,886d3795e56a54aee0c5d50620f4ad44,3,25
2024-03-05T11:56:20Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,886d3795e56a54aee0c5d50620f4ad44,5,274
2024-03-05T11:56:20Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,886d3795e56a54aee0c5d50620f4ad44,5,274
2024-03-05T21:35:02Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,886d3795e56a54aee0c5d50620f4ad44,6,274
2024-03-05T21:35:03Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,886d3795e56a54aee0c5d50620f4ad44,6,274
2024-03-05T21:37:28Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,886d3795e56a54aee0c5d50620f4ad44,4,25
2024-03-05T21:37:28Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,886d3795e56a54aee0c5d50620f4ad44,4,25
2024-03-06T12:00:27Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,886d3795e56a54aee0c5d50620f4ad44,3,25
2024-03-06T12:00:27Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,886d3795e56a54aee0c5d50620f4ad44,3,25
2024-03-06T12:02:52Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,886d3795e56a54aee0c5d50620f4ad44,5,274
2024-03-06T12:02:52Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,886d3795e56a54aee0c5d50620f4ad44,5,274
2024-03-06T17:18:30Z,SEMINOLE PP,SEMINOLE PP 121 DATA RM SW DR,886d3795e56a54aee0c5d50620f4ad44,19,182
2024-03-06T17:18:30Z,SEMINOLE PP,SEMINOLE PP 121 DATA RM SW DR,886d3795e56a54aee0c5d50620f4ad44,19,182
2024-03-06T21:43:01Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,886d3795e56a54aee0c5d50620f4ad44,6,274
2024-03-06T21:45:47Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,886d3795e56a54aee0c5d50620f4ad44,4,25
2024-03-06T21:45:47Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,886d3795e56a54aee0c5d50620f4ad44,4,25
2024-03-07T11:57:45Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,886d3795e56a54aee0c5d50620f4ad44,3,25
2024-03-07T11:57:46Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,886d3795e56a54aee0c5d50620f4ad44,3,25
2024-03-07T12:00:05Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,886d3795e56a54aee0c5d50620f4ad44,5,274
2024-03-07T12:00:05Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,886d3795e56a54aee0c5d50620f4ad44,5,274
2024-03-07T21:35:12Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,886d3795e56a54aee0c5d50620f4ad44,6,274
2024-03-07T21:35:12Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,886d3795e56a54aee0c5d50620f4ad44,6,274
2024-03-07T21:38:31Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,886d3795e56a54aee0c5d50620f4ad44,4,25
2024-03-07T21:38:31Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,886d3795e56a54aee0c5d50620f4ad44,4,25
2024-03-08T11:58:25Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,886d3795e56a54aee0c5d50620f4ad44,3,25
2024-03-08T11:58:25Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,886d3795e56a54aee0c5d50620f4ad44,3,25
2024-03-08T12:01:37Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,886d3795e56a54aee0c5d50620f4ad44,5,274
2024-03-08T12:01:37Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,886d3795e56a54aee0c5d50620f4ad44,5,274
2024-03-08T13:06:45Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,886d3795e56a54aee0c5d50620f4ad44,3,182
2024-03-08T13:06:45Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,886d3795e56a54aee0c5d50620f4ad44,3,182
2024-03-08T13:54:35Z,SEMINOLE PP,SEMINOLE PP 122 DATA RM NW DR,886d3795e56a54aee0c5d50620f4ad44,20,182
2024-03-08T14:23:19Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,886d3795e56a54aee0c5d50620f4ad44,3,182
